Q5,CVtime_First Click,CVtime_Last Click,CVtime_Page Submit,CVtime_Click Count,hire_10,years_experience,applicant_male,applicant_age,applicant_ethnicity,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,Q117,PROLIFIC_PID,Job,Cond,Name,Dates1,Dates2
ice,0,0,34.638,0,100,6,0,39,7,1,,76,2,5,,No,33,1236,HR,Female Treat,Sarah Brown,2 years,3 years
ice,17.997,44.411,46.51,4,77,5,0,39,7,0,,68,2,2,,No,33,1237,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,14.741,39.032,39.751,9,90,15,0,28,8,0,,67,2,5,,No,26,1238,HR,Female Treat,Sarah Brown,2 years,3 years
ice,6.369,6.675,52.659,2,91,6,0,35,7,1,,52,2,5,,No,32,1239,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,44.113,129.073,129.931,4,81,15,0,38,7,1,,61,2,5,,No,40,1240,HR,Female Treat,Sarah Brown,5 years,10 years
ice,6.459,9.225,10.492,4,54,15,0,35,7,0,,55,2,3,,No,38,1241,HR,Female Treat,Sarah Brown,2 years,3 years
ice,85.582,85.926,87.853,2,100,5,0,27,7,1,,65,2,6,,"Hard to answer the ""what ethnicity is the applicant"" question - realistically there could be several options!",37,1242,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,59.746,0,42,5,0,28,8,0,,82,2,3,,no,38,1243,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0.814,0.814,21.569,1,100,5,0,30,7,0,,75,2,5,,No,40,1244,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,128.132,0,71,15,0,40,7,0,,66,2,6,,No,41,1245,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,84.023,0,95,15,0,37,7,1,,45,2,5,,no,34,1246,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,270.987,0,85,13,0,36,7,0,,70,5,6,,No.,37,1247,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,32.606,0,85,5,0,27,7,1,,74,2,7,,n/a,34,1248,HR,Female Treat,Sarah Brown,2 years,3 years
ice,7.582,61.19,132.136,6,82,10,0,32,7,1,,60,2,5,,No,37,1249,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
,,,,,,,,,,,,,,,,,,1250,,,,,
ice,5.288,37.999,50.995,2,52,3,0,32,7,0,,80,9,5,,no,40,1251,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,4.421,93.623,94.697,34,76,14,0,35,7,0,,61,2,6,,No,40,1252,HR,Female Treat,Sarah Brown,5 years,10 years
ice,16.425,42.784,44.1,2,80,5,0,42,7,0,,62,2,5,,No,43,1253,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,143.011,0,100,8,0,38,7,1,,61,2,3,,No,34,1254,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1255,,,,,
ice,99.928,102.04,197.874,3,89,5,0,28,7,1,,64,2,5,,No,42,1256,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,1257,,,,,
ice,19.498,53.881,54.865,2,85,15,0,30,7,0,,76,2,6,,No,36,1258,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,81.091,81.091,100.697,1,100,15,0,42,7,0,,72,5,5,,No,39,1259,HR,Female Treat,Sarah Brown,5 years,10 years
ice,10.021,170.952,181.424,6,84,5,0,33,7,1,,51,2,2,,No,28,1260,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,9.092,10.283,10.648,3,69,16,0,35,7,0,,72,2,5,,,36,1261,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,60.367,0,91,7,1,29,4,1,,64,2,5,,no,34,1262,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,67.703,0,81,5,0,29,7,1,,46,2,6,,no,33,1263,HR,Female Treat,Sarah Brown,2 years,3 years
ice,9.138,318.028,320.214,4,87,5,0,24,7,0,,79,1,5,, no,37,1264,HR,Female Treat,Sarah Brown,5 years,10 years
ice,17.567,59.613,61.568,9,100,10,0,30,7,0,,73,2,3,,No,38,1265,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,46.66,0,81,9,0,30,7,1,,63,2,5,,No,33,1266,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,1267,,,,,
ice,0,0,96.394,0,95,5,0,32,7,1,,69,2,6,,No,36,1268,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
,,,,,,,,,,,,,,,,,,1269,,,,,
ice,6.719,136.217,138.037,4,100,5,0,26,7,1,,57,2,5,,No,28,1270,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,25.097,25.097,36.94,1,94,7,0,31,7,0,,73,2,6,,No,38,1271,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,6.185,8.965,35.694,2,100,10,0,27,7,0,,65,8,5,,no,43,1272,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,87.059,0,91,9,0,31,7,1,,56,2,6,,no,36,1273,HR,Female Treat,Sarah Brown,5 years,10 years
ice,7.817,38.224,45.567,23,90,15,1,37,7,1,,77,2,6,,No,42,1274,HR,Female Treat,Sarah Brown,5 years,10 years
,,,,,,,,,,,,,,,,,,1275,,,,,
ice,4.948,9.162,63.534,2,80,5,0,26,5,1,,40,2,5,,No,39,1276,HR,Female Treat,Sarah Brown,2 years,3 years
,,,,,,,,,,,,,,,,,,1277,,,,,
,,,,,,,,,,,,,,,,,,1278,,,,,
ice,0,0,106.271,0,82,6,0,29,7,1,,80,2,3,,no,40,1279,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,130.402,0,100,15,0,45,7,0,,63,2,3,,no,31,1280,HR,Female Treat,Sarah Brown,5 years,10 years
ice,13.502,166.941,167.494,35,74,7,0,44,7,1,,58,2,6,,No,44,1281,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1282,,,,,
ice,0,0,15.41,0,99,5,0,35,7,1,,61,2,3,,No,31,1283,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,42.844,0,93,10,0,30,7,0,,80,2,5,,no,32,1284,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,61.405,0,93,5,0,30,7,0,,71,2,5,,no,40,1285,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,174.813,0,75,14,0,36,7,0,,72,2,3,,No,43,1286,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,124.842,0,90,14,0,40,7,0,,74,2,5,,,36,1287,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,27.213,0,70,3,0,32,7,1,,67,3,5,,No,30,1288,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,558.773,607.906,611.136,7,100,7,0,38,7,0,,66,2,5,,,40,1289,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,135.445,0,100,5,0,29,7,1,,73,3,5,,no,40,1290,HR,Female Treat,Sarah Brown,2 years,3 years
ice,46.846,149.882,151.246,4,95,7,0,29,7,1,,43,2,2,,No,31,1291,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,61.441,64.546,136.525,3,71,15,0,35,7,1,,63,2,6,,No,32,1292,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,72.707,0,72,6,0,28,7,0,,75,2,6,,,38,1293,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,17.643,17.643,118.475,1,80,5,0,29,7,0,,71,2,6,,no,36,1294,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,38.448,0,82,6,0,28,7,1,,70,2,5,,,42,1295,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,42.083,84.361,104.79,15,90,8,0,38,7,0,,53,2,3,,no,40,1296,HR,Female Treat,Sarah Brown,2 years,3 years
ice,76.234,116.518,117.078,3,81,4,0,30,7,0,,62,8,7,,no,37,1297,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,81.04,0,100,15,0,39,6,0,,74,2,4,,No.,42,1298,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,162.375,0,100,14,0,38,7,0,,71,2,7,,No.,37,1299,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1300,,,,,
ice,0,0,38.172,0,81,6,0,25,7,0,,77,2,5,,,37,1301,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,13.481,74.586,169.599,3,70,5,0,28,7,1,,58,2,7,,,37,1302,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,70.383,0,80,15,0,37,6,1,,63,2,7,,No.,34,1303,HR,Female Treat,Sarah Brown,5 years,10 years
,,,,,,,,,,,,,,,,,,1304,,,,,
ice,0,0,133.955,0,85,15,0,38,6,1,,61,2,5,,No,28,1305,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,149.453,0,100,15,0,37,7,1,,73,2,6,,no,34,1306,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,96.389,0,90,8,0,33,7,0,,75,2,5,,,39,1307,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,30.174,35.863,36.574,2,70,15,0,45,7,1,,76,2,5,,no,40,1308,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,50.896,0,80,5,0,29,8,1,,70,2,5,,No,40,1309,HR,Female Treat,Sarah Brown,2 years,3 years
ice,64.592,72.817,79.972,2,92,5,0,30,7,0,,73,2,5,,No,36,1310,HR,Female Treat,Sarah Brown,2 years,3 years
,,,,,,,,,,,,,,,,,,1311,,,,,
,,,,,,,,,,,,,,,,,,1312,,,,,
ice,0,0,247.555,0,81,4,0,30,7,0,,66,2,5,,I found the guessing ethnicity question odd.,39,1313,HR,Female Treat,Sarah Brown,2 years,3 years
,,,,,,,,,,,,,,,,,,1314,,,,,
ice,1.199,93.231,94.015,146,84,2,0,36,7,1,,71,2,5,,,33,1315,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,163.227,0,100,8,0,26,7,0,,50,2,2,,no,26,1316,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,57.064,0,100,6,0,35,7,0,,77,2,5,,,37,1317,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,39.574,39.574,40.777,1,80,17,0,42,7,1,,74,3,6,,no,40,1318,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,18.381,0,91,11,0,35,7,0,,65,2,2,,no,38,1319,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,7.095,44.936,46.125,25,16,8,0,34,7,0,,73,2,2,,,43,1320,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,103.495,0,80,5,0,35,7,1,,62,2,6,,No.,34,1321,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,17.862,96.397,116.358,9,70,15,0,41,7,0,,74,2,6,,,33,1322,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,686.19,0,61,2,1,26,6,0,,66,2,3,,,40,1323,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,144.278,0,85,10,0,32,7,1,,68,2,5,,No,40,1324,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.17,111.432,113.066,21,85,5,0,35,7,1,,64,3,3,,No,33,1325,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,176.113,0,69,15,0,37,7,1,,38,2,2,,No,30,1326,HR,Female Treat,Sarah Brown,5 years,10 years
ice,90.107,90.107,92.492,1,81,5,0,27,7,1,,56,2,3,,No,36,1327,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,717.647,0,91,5,0,38,7,0,,62,2,5,,no,39,1328,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,82.004,0,100,10,0,34,6,0,,56,2,5,,no,37,1329,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,46.671,0,98,15,0,41,7,0,,73,1,5,,no,32,1330,HR,Female Treat,Sarah Brown,5 years,10 years
,,,,,,,,,,,,,,,,,,1331,,,,,
ice,57.572,60.764,178.021,2,100,12,0,32,7,1,,51,2,3,,No,30,1332,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,8.708,8.708,16.579,1,40,8,0,29,7,0,,67,1,5,,,37,1333,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,37.918,109.557,112.076,4,100,9,0,33,7,1,,50,2,7,,,33,1334,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,58.52,128.777,137.672,4,90,15,0,35,7,1,,59,2,3,,No,40,1335,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.601,71.62,72.186,35,82,5,0,28,7,0,,68,2,6,,No,43,1336,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,64.13,0,65,5,0,32,6,0,,68,2,6,,No,34,1337,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,29.06,0,100,5,0,33,7,1,,57,2,2,,no,37,1338,HR,Female Treat,Sarah Brown,2 years,3 years
,,,,,,,,,,,,,,,,,,1339,,,,,
ice,0,0,144.185,0,85,15,0,45,7,0,,67,2,7,,No.,37,1340,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.07,53.955,55.384,36,100,15,0,32,7,1,,61,2,5,,No,34,1341,HR,Female Treat,Sarah Brown,5 years,10 years
ice,7.878,142.93,198.872,6,100,15,0,36,8,1,,73,2,5,,No,33,1342,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,77.824,0,100,15,0,35,7,1,,42,2,2,,no,28,1343,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1344,,,,,
ice,41.303,177.423,189.304,2,92,15,0,35,6,0,,55,2,2,,No,32,1345,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,59.628,0,68,8,0,40,7,0,,65,2,6,,No,32,1346,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.458,47.211,51.014,36,97,6,0,37,7,0,,76,2,5,,No,41,1347,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,130.169,0,50,5,1,27,7,1,,69,1,6,,No,30,1348,HR,Female Treat,Sarah Brown,2 years,3 years
,,,,,,,,,,,,,,,,,,1349,,,,,
ice,0,0,66.668,0,91,6,0,38,7,1,,77,2,4,,No,40,1350,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.1,108.334,109.139,33,61,8,1,30,7,1,,66,2,5,,No.,43,1351,HR,Female Treat,Sarah Brown,5 years,10 years
ice,49.035,108.877,110.368,11,100,15,0,36,7,0,,49,2,5,,No,34,1352,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,16.869,0,91,15,0,45,7,0,,69,2,6,,no,34,1353,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,100.848,0,100,5,0,30,7,0,,60,2,5,,No,40,1354,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,89.821,0,91,14,1,33,8,1,,57,2,2,,No,36,1355,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,35.395,0,95,5,0,30,7,1,,66,2,5,,no,40,1356,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,48.297,0,90,10,0,32,7,0,,63,2,6,,,38,1357,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,65.728,0,80,8,0,32,6,1,,74,2,4,,No,28,1358,HR,Female Treat,Sarah Brown,2 years,3 years
ice,26.205,26.205,108.24,1,84,5,0,27,6,0,,74,1,5,,no,38,1359,HR,Female Treat,Sarah Brown,2 years,3 years
ice,7.071,110.412,111.588,24,90,5,0,36,7,0,,50,3,5,,,36,1360,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1361,,,,,
ice,0,0,23.084,0,50,4,0,26,7,1,,72,2,5,,,40,1362,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,18.078,67.478,69.479,4,91,14,0,31,7,0,,67,2,3,,No,41,1363,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1364,,,,,
ice,2.201,23.631,24.922,5,99,5,0,27,7,0,,73,2,6,,no,37,1365,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,34.33,0,61,5,0,28,7,0,,67,2,5,,No,34,1366,HR,Female Treat,Sarah Brown,2 years,3 years
ice,122.682,122.682,140.984,1,90,5,0,27,7,1,,60,2,3,,No.,40,1367,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,111.891,0,85,5,0,27,7,1,,57,3,5,,No,33,1368,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,77.509,77.509,81.994,1,70,8,0,34,7,1,,66,2,6,,No,30,1369,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,48.879,0,82,5,0,38,7,0,,71,5,3,,no,43,1370,HR,Female Treat,Sarah Brown,2 years,3 years
ice,31.119,182.202,184.571,4,100,15,0,38,7,1,,62,2,4,,No,43,1371,HR,Female Treat,Sarah Brown,5 years,10 years
ice,6.959,6.959,12.869,1,98,15,0,33,7,1,,46,2,3,,,38,1372,HR,Female Treat,Sarah Brown,5 years,10 years
,,,,,,,,,,,,,,,,,,1373,,,,,
ice,5.513,30.001,110.77,18,80,5,0,35,6,1,,66,1,5,,No,40,1374,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,20.203,0,100,7,0,35,7,0,,76,2,5,,No,34,1375,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,6.356,134.748,135.578,32,70,7,0,29,7,0,,75,2,5,,,38,1376,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,128.741,0,76,14,0,35,6,0,,60,2,4,,,40,1377,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,24.17,0,81,15,0,40,8,0,,58,2,5,,No,32,1378,HR,Female Treat,Sarah Brown,5 years,10 years
ice,27.768,46.265,47.016,3,80,15,0,38,7,0,,78,2,5,,no,34,1379,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.518,83.824,87.174,20,90,5,0,35,7,0,,74,2,6,,No,37,1380,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,28.478,0,92,16,0,36,7,0,,51,2,6,,,40,1381,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,5.106,30.153,35,13,75,4,1,35,6,1,,81,2,5,,No,33,1382,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
,,,,,,,,,,,,,,,,,,1383,,,,,
,,,,,,,,,,,,,,,,,,1384,,,,,
ice,0,0,21.814,0,80,3,0,31,7,1,,68,3,5,,No,32,1385,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.01,52.069,54.428,21,57,4,0,40,7,0,,65,2,5,,No,37,1386,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
,,,,,,,,,,,,,,,,,,1387,,,,,
,,,,,,,,,,,,,,,,,,1388,,,,,
ice,0,0,60.592,0,81,5,0,27,7,0,,51,2,3,,,31,1389,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,1390,,,,,
,,,,,,,,,,,,,,,,,,1391,,,,,
ice,122.231,122.231,123.944,1,95,9,0,31,5,0,,68,2,5,,,34,1392,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
,,,,,,,,,,,,,,,,,,1393,,,,,
ice,5.704,25.338,26.85,6,92,5,0,26,6,1,,63,2,5,,,40,1394,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,109.389,0,100,5,0,35,7,0,,69,2,5,,no,43,1395,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,87.727,0,100,5,0,27,7,0,,79,3,3,,,34,1396,HR,Female Treat,Sarah Brown,5 years,10 years
ice,4.333,18.919,19.955,14,83,5,0,32,7,1,,64,2,5,,No,33,1397,HR,Female Treat,Sarah Brown,2 years,3 years
ice,6.018,82.477,87.86,16,70,15,1,50,6,1,,54,2,5,,No,44,1398,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,72.673,0,71,6,0,35,7,1,,71,2,5,,No,34,1399,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,87.182,0,71,8,0,34,7,0,,50,1,5,,No,37,1400,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,34.284,0,67,8,0,30,7,1,,80,2,3,,,38,1401,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,7.242,0,89,600,0,38,7,0,,73,2,5,,no,36,1402,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,3.594,31.801,32.749,7,84,6,0,34,7,0,,79,2,2,,no,40,1403,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,171.459,0,85,17,0,38,7,1,,71,2,6,,No,34,1404,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,50.4,0,75,5,0,30,7,0,,65,2,5,,No,33,1405,HR,Female Treat,Sarah Brown,2 years,3 years
ice,9.405,31.477,33.173,5,90,15,0,40,7,0,,66,2,3,,No.,38,1406,HR,Female Treat,Sarah Brown,5 years,10 years
ice,64.176,157.084,171.014,2,80,15,0,35,7,1,,47,2,3,,No,40,1407,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,14.132,14.132,14.57,1,72,10,0,37,7,1,,74,2,5,,No,34,1408,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,76.484,0,82,5,0,28,7,1,,69,2,5,,,29,1409,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,55.535,0,95,15,0,37,7,1,,65,2,3,,,43,1410,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,104.119,0,100,15,0,35,7,0,,72,2,8,AAT,,33,1411,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.896,79.236,90.1,40,98,14,0,40,7,0,,52,2,7,,No,34,1412,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,76.202,0,80,6,0,35,7,0,,60,3,5,,No,36,1413,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,48.301,48.301,62.132,1,76,10,0,40,7,1,,60,2,5,,No,36,1414,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,61.019,0,80,4,0,25,6,1,,76,2,3,,No.,38,1415,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,147.571,0,66,10,0,35,7,1,,60,5,6,,,37,1416,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,87.419,0,100,5,0,26,7,0,,68,2,5,,No,40,1417,HR,Female Treat,Sarah Brown,2 years,3 years
ice,57.556,82.707,83.818,28,75,5,0,29,7,1,,74,2,5,,No,41,1418,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,12.648,0,100,15,0,37,7,1,,70,2,5,,No.,37,1419,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,65.512,0,81,11,0,35,7,0,,47,2,7,,no,37,1420,HR,Female Treat,Sarah Brown,5 years,10 years
ice,4.12,80.441,81.282,97,62,4,0,28,8,1,,73,5,5,,No,36,1421,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,1422,,,,,
ice,0,0,32.573,0,70,5,0,26,7,1,,67,2,3,,No,34,1423,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,35.612,0,99,15,0,35,7,1,,63,2,5,,No,43,1424,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1425,,,,,
ice,125.22,147.371,159.545,9,100,4,99,30,8,0,,72,2,7,,There should be an 'Unknown' option for gender/ethnicity so we are not forced to choose - there is not enough information to know this and we shouldn't be forced to make assumptions.,37,1426,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,7.542,77.893,82.36,3,70,5,0,30,7,0,,46,2,5,,no,32,1427,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,6.867,63.284,64.272,44,81,2,0,36,6,0,,53,2,3,,No,38,1428,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.705,89.783,90.467,38,72,15,0,37,7,0,,74,2,5,,No,33,1429,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,24.148,0,100,12,0,38,7,0,,76,2,5,,,41,1430,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,1431,,,,,
ice,5.618,6.396,17.713,2,71,57,0,27,7,1,,63,2,4,,,43,1432,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,195.693,0,80,5,1,29,7,1,,74,2,6,,no,33,1433,HR,Female Treat,Sarah Brown,2 years,3 years
ice,39.337,39.337,40.235,1,29,10,0,35,7,0,,66,2,5,,no,33,1434,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,32.479,0,70,6,0,23,7,1,,55,2,5,,,32,1435,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,138.562,0,95,15,0,37,8,1,,67,2,5,,,32,1436,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,43.156,0,100,5,0,30,7,0,,68,2,5,,No,34,1437,HR,Female Treat,Sarah Brown,2 years,3 years
